0.0029531,-6.53e-06,5.3171e-05
-0.00025072,0.0018014,0.00035569
0.00019956,-0.0016891,0.0013418
0.00061208,-0.00018906,-0.0015983
0.00047638,0.00033072,-0.0015468
0.00066793,-0.00091167,0.00072847
-0.0013012,0.0016201,-0.001017
0.0011973,0.0004825,0.0011939
-0.0014884,-0.0029014,-0.00074994
0.00044004,-4.7681e-05,-0.00049216
-0.00050472,-0.001562,-0.00092346
-4.8102e-05,0.0012928,-0.0010699
-0.0010077,0.0014757,-0.00077241
-0.00086808,-0.00072112,0.0014802
0.00024986,0.00076733,-0.00011123
-0.0012085,-0.00019746,0.0013734
-0.00052244,-3.6988e-05,0.00012584
0.0004572,-0.0011366,0.0012903
-0.0021439,0.0016271,-0.00014766
0.0016028,5.2987e-05,0.00060476
0.0011377,-0.00028561,-0.00085102
-0.0010836,0.00055449,-0.00029781
-0.00068918,-0.0011502,0.00097018
0.0006274,-0.00097461,-0.0012057
-0.0015748,0.00020052,0.0020099
0.0011989,-0.00082816,-0.00036548
-0.0010279,-0.0013656,0.00035628
-0.0012519,-0.00080878,0.00027146
-0.0011265,-0.00057171,-0.00038722
0.0016802,-9.3327e-05,0.0016753
-0.00056182,0.0019274,-5.8202e-06
0.0010376,0.00062493,0.0010926
-0.0008546,0.00030071,-0.0013567
-0.0012317,-0.0012169,-0.00090088
0.00081302,0.0016078,0.0011476
-0.0012275,0.00014811,0.00084713
-0.00035387,-0.00045237,-0.00047623
0.0018291,-0.0008329,0.0010744
0.0012817,-0.0011004,-0.00026262
0.002835,-0.0018311,0.00027418
-0.0015711,0.0001929,0.0016486
-0.00091811,0.00046212,0.0015949
0.00024795,-0.00027703,-1.1071e-05
-0.00023825,-0.00038839,-0.00063999
-0.00041721,-0.0015007,0.00074397
-8.9369e-05,-0.0012001,0.0012928
-0.00044674,0.000663,-0.00041743
-0.00033141,-0.0014301,-0.00059194
-0.00069944,-0.0013904,-0.0010198
-4.4195e-05,0.00090343,-0.0018989
0.0012373,-9.3238e-05,-0.0019917
-0.0015799,0.0015495,-0.0013779
-0.00037483,-0.00091889,-0.00026051
0.00033409,-0.0011647,-0.00046017
0.0016339,-0.00098533,0.001257
-0.0014234,-0.00063381,-8.9959e-05
0.0011892,0.0016065,-2.3516e-05
0.0011717,0.00011945,0.00012534
-0.0018141,0.0020738,0.00028632
0.0010213,-0.0018565,0.00029874
-0.00056004,0.00059776,0.001108
0.0019585,-0.0028202,-0.00027189
0.0017403,0.0013221,0.00082757
0.00011608,0.00041403,0.0014875
-0.00031738,-0.0024406,0.0006452
0.00050562,0.00086921,0.00081893
-0.0024172,-0.00031853,0.0018663
0.00054576,0.00069947,0.00096443
-0.0012963,0.00047976,-0.00069401
-0.00050722,-0.00051085,-0.0005542
0.0017461,0.0010039,0.0026427
0.00010701,-3.292e-05,2.1238e-05
-0.0026165,0.00050037,-0.00044673
0.00093093,-0.00020571,-0.00022489
-0.00026032,0.0009884,-0.0011742
-0.0004363,0.001594,-0.00040324
-0.00060917,-0.0014247,-0.0001042
-0.0010588,-0.0010113,0.00053469
0.0012921,-0.0010243,-0.00011785
-0.00017037,-0.00074411,0.0010404
-0.0019652,-6.8684e-05,0.00060203
0.00065761,0.0023516,0.00042864
0.0018979,-0.0014644,6.4895e-05
0.00037911,-0.00047073,-0.0016407
0.00017205,8.88e-05,-0.0013353
-2.936e-05,-6.725e-05,0.00040044
-0.00072137,-0.00085183,0.00060619
-0.00059348,0.00052864,0.00022752
0.00015999,0.00058958,0.00089849
0.00098327,-0.00025307,0.00052849
-0.0013086,0.001155,-0.00041848
1.2916e-05,0.00081193,-0.00013126
0.00092024,0.00064641,-0.00087922
-1.4458e-06,0.0015022,0.00011495
0.0018206,-0.0020408,0.0012527
0.00080167,-0.00032408,0.0011739
-0.0010666,-0.00090858,-0.0011562
0.001918,0.0009978,-0.00041081
-0.00085369,0.00026306,-0.0013292
-0.00189,-0.00034561,0.0016107
-0.00039956,-0.0010573,-0.0003627
-0.00019124,-0.0013618,8.4996e-05
0.0010146,-0.0009718,-0.0012644
-0.00061897,-0.00066838,-0.00062995
-0.00071898,0.00092167,-0.00048022
0.0024215,0.0020476,0.00028741
-0.00018982,-0.00011505,0.0014385
0.0018475,-0.000115,-0.0015413
0.00029364,0.00077084,0.00018447
-0.0012582,-0.00040622,0.0010043
0.0013157,5.7737e-05,-0.00025181
0.0015102,-0.0020544,0.0011931
-0.00085159,-0.00022579,-0.00055969
0.00043167,2.3546e-05,-0.00082903
-0.0006824,-0.0020361,-0.00024216
0.0004732,0.00067416,0.00062742
-0.00082404,0.0001675,-0.0019213
-0.0012772,0.00074044,-0.00041079
-0.00059052,-0.00051819,-0.0009527
0.00058878,-0.0016266,-0.0021949
0.0024783,0.0013631,0.00050748
-0.00065632,0.0014031,0.0030775
0.00145,9.9964e-05,0.00060479
-0.00097872,0.00085362,0.0017265
0.0024904,0.00051577,-0.0013274
-1.1817e-05,-1.0761e-05,-0.00079811
-0.00084632,-0.0008904,0.0013412
0.0014978,-0.0016479,0.00091888
0.0018944,-0.00094769,0.0013982
-0.00045727,-1.4002e-05,0.00056233
0.0015124,0.00094055,-0.0020322
-0.00021144,0.0010054,-0.0004013
-0.00020365,0.00074941,-0.00073078
0.0012276,0.00048682,0.0011749
0.00011703,-0.002073,-0.0011103
5.1839e-05,0.00029882,-0.00099887
0.00074659,0.0020586,-5.4826e-05
-0.00057222,-0.0023067,0.0032548
-0.0017896,0.0015092,-0.001367
4.8638e-05,-0.00074803,0.00020455
-0.00014881,-0.00053665,-0.00048792
0.00033432,-0.00067461,0.00089787
-0.00083017,6.3089e-05,-0.00058807
-0.00078878,0.00085789,-0.0013687
0.0016071,0.0012057,-0.0015283
0.00041505,0.0014762,-0.00058731
5.4744e-05,0.0014683,0.00014292
-3.7062e-05,0.0012826,0.0024681
-0.001115,0.00040325,0.0010883
0.0014057,0.0010731,0.00047323
0.00053426,-0.00071519,-0.0008279
0.0011143,0.00069599,0.0009461
0.00019263,0.0010139,-0.00019026
-0.0013947,0.0018861,0.0010211
-0.00073629,-0.00094768,-0.00082587
-0.0018122,-0.0011842,0.00087049
0.0003995,0.0007957,-0.0021369
-0.0017154,0.002861,0.00012297
-0.00061343,0.00039909,0.0023714
-0.00045326,0.00049766,-0.00051568
-0.00058754,-0.0013829,0.0016617
-0.001378,0.0017061,0.0011953
-0.0019932,-0.0018836,-8.6754e-05
-0.0018638,0.0006677,0.0018217
0.0015794,-2.4254e-05,0.0020701
0.00063406,-0.0010682,5.7047e-05
-0.0018876,0.00023773,0.0016722
-0.00012242,-0.00027464,-0.0024134
-4.745e-05,0.0014122,0.00028058
-0.00089575,0.00098295,-3.0709e-05
0.00022853,0.00011831,-0.0010387
0.00082359,0.00039422,-0.0015393
0.0005827,-0.0005119,-0.00018073
-0.0025352,0.00072183,0.00012303
0.00025964,-0.00096505,0.00066269
-0.00043091,-0.0008355,-0.0006508
-0.00083944,0.0014759,0.0018147
0.0017675,-0.0010601,0.00074184
0.0019802,0.0026293,-0.002784
0.00062569,0.0024914,-0.00038869
0.0011252,0.00015265,-0.0024095
0.00026623,0.00021771,0.00054487
0.0017786,-0.00062728,-0.0011122
-0.00034534,0.0010618,0.00037281
0.00057389,0.0011278,-9.4303e-05
-0.00056688,-0.00033475,0.00013097
0.00014028,-0.00037792,0.00066779
0.00031444,-0.00080951,0.00052429
-0.00086966,0.00084119,-0.00050053
-0.00074165,-0.0004571,-0.0012412
-0.00067559,-0.00025886,-0.00019389
0.00040437,0.001264,-0.0002637
-0.00019131,0.0010056,0.00082075
-0.0012347,-0.0020235,-0.00015877
0.0013203,3.5152e-05,-0.00051915
-0.00032427,0.0010206,0.0011817
-0.0013927,-0.0017404,-0.00014343
0.002018,-0.00073816,-0.0013249
-0.0021863,0.0012517,-0.00033841
0.00038061,-0.00090687,-0.001671
-0.00015279,0.00015507,0.0016102
-0.0012349,0.00018599,2.583e-05
0.002063,4.7107e-05,-0.0009144
0.0011631,0.00047781,-0.00036687
0.0013223,5.1981e-05,-0.0017515
-0.00036691,-0.0010466,-0.0018656
0.00068548,0.0014944,0.0006645
0.001482,-0.00065296,-0.00043928
-0.00051424,-0.00037826,0.00022155
-0.00048683,-0.0027436,0.00086972
0.00032541,0.0014184,-0.00044576
0.00055742,-0.00036287,0.00072711
-0.0012101,0.0018872,-0.001766
